sample,score_top5_mean,num_pairs,top_values,csv_path
sample_004469,0.96182122,20,0.96619284;0.96571064;0.96100581;0.95933145;0.95686537,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004469_dinov2_base_adjacent_similarity.csv
sample_015101,0.96182112,20,0.97760087;0.96658540;0.95805955;0.95381129;0.95304847,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015101_dinov2_base_adjacent_similarity.csv
sample_014347,0.96181301,20,0.98185205;0.97016960;0.95540619;0.95261419;0.94902301,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014347_dinov2_base_adjacent_similarity.csv
sample_009025,0.96181167,20,0.98024064;0.97756624;0.96665722;0.96650410;0.91809016,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009025_dinov2_base_adjacent_similarity.csv
sample_010708,0.96181017,20,0.97482491;0.96999067;0.96331894;0.95089900;0.95001733,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010708_dinov2_base_adjacent_similarity.csv
sample_014094,0.96180526,20,0.97869217;0.97365820;0.95943677;0.95501465;0.94222450,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014094_dinov2_base_adjacent_similarity.csv
sample_005695,0.96180007,20,0.98005551;0.97563553;0.96395242;0.95177811;0.93757880,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005695_dinov2_base_adjacent_similarity.csv
sample_007931,0.96179907,20,0.98264021;0.96433330;0.95739454;0.95364463;0.95098269,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007931_dinov2_base_adjacent_similarity.csv
sample_002163,0.96179062,20,0.98586524;0.98202401;0.95121384;0.94600689;0.94384313,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002163_dinov2_base_adjacent_similarity.csv
sample_005787,0.96178186,20,0.98409092;0.97843504;0.96156299;0.95697337;0.92784697,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005787_dinov2_base_adjacent_similarity.csv
sample_009042,0.96177672,20,0.98702395;0.98352206;0.95332378;0.94656217;0.93845165,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009042_dinov2_base_adjacent_similarity.csv
sample_003791,0.96176795,20,0.97272158;0.96219480;0.96207643;0.95734775;0.95449919,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003791_dinov2_base_adjacent_similarity.csv
sample_014095,0.96176549,20,0.97120148;0.97107637;0.96562207;0.96308064;0.93784690,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014095_dinov2_base_adjacent_similarity.csv
sample_010368,0.96176505,20,0.99189174;0.95776367;0.95538414;0.95305979;0.95072591,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010368_dinov2_base_adjacent_similarity.csv
sample_002035,0.96176373,20,0.97688472;0.96968198;0.96853036;0.96209568;0.93162590,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002035_dinov2_base_adjacent_similarity.csv
sample_003338,0.96176295,20,0.97293198;0.96138811;0.96079701;0.95958555;0.95411211,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003338_dinov2_base_adjacent_similarity.csv
sample_014545,0.96176204,20,0.97149068;0.96762937;0.96317685;0.95942408;0.94708920,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014545_dinov2_base_adjacent_similarity.csv
sample_013857,0.96175979,20,0.97310078;0.97180456;0.97100472;0.96239090;0.93049800,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013857_dinov2_base_adjacent_similarity.csv
sample_006161,0.96175938,20,0.97952318;0.96314180;0.95782721;0.95450997;0.95379472,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006161_dinov2_base_adjacent_similarity.csv
sample_014461,0.96175917,20,0.96997261;0.96997207;0.96983486;0.94960088;0.94941545,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014461_dinov2_base_adjacent_similarity.csv
sample_004808,0.96175708,20,0.98568708;0.96801263;0.95357579;0.95190507;0.94960481,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004808_dinov2_base_adjacent_similarity.csv
sample_015378,0.96175388,20,0.98200721;0.97677815;0.96254623;0.94550961;0.94192821,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015378_dinov2_base_adjacent_similarity.csv
sample_006356,0.96175308,20,0.97944742;0.96795338;0.95831764;0.95431638;0.94873059,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006356_dinov2_base_adjacent_similarity.csv
sample_004437,0.96175159,20,0.98556745;0.96619272;0.96158278;0.95134938;0.94406563,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004437_dinov2_base_adjacent_similarity.csv
sample_002731,0.96175153,20,0.96840525;0.96745902;0.96101397;0.95754111;0.95433831,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002731_dinov2_base_adjacent_similarity.csv
sample_014613,0.96175095,20,0.97110671;0.96970260;0.96060240;0.95955431;0.94778872,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014613_dinov2_base_adjacent_similarity.csv
sample_015945,0.96174795,20,0.97782904;0.96688884;0.96101141;0.95386314;0.94914734,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015945_dinov2_base_adjacent_similarity.csv
sample_013401,0.96174785,20,0.97922409;0.96844977;0.96648765;0.95524979;0.93932796,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013401_dinov2_base_adjacent_similarity.csv
sample_004932,0.96174768,20,0.97805810;0.96921539;0.96359897;0.95081800;0.94704795,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004932_dinov2_base_adjacent_similarity.csv
sample_004089,0.96173898,20,0.99342453;0.98870820;0.95001066;0.94418287;0.93236864,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004089_dinov2_base_adjacent_similarity.csv
sample_015086,0.96173691,20,0.96937943;0.96806431;0.96689254;0.96186864;0.94247961,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015086_dinov2_base_adjacent_similarity.csv
sample_012706,0.96172868,20,0.96870261;0.96265143;0.96233475;0.95928079;0.95567381,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012706_dinov2_base_adjacent_similarity.csv
sample_003551,0.96172822,20,0.97482818;0.96362323;0.95959175;0.95783794;0.95275998,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003551_dinov2_base_adjacent_similarity.csv
sample_015843,0.96172577,20,0.98030502;0.97731328;0.96862721;0.94484502;0.93753833,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015843_dinov2_base_adjacent_similarity.csv
sample_003565,0.96172318,20,0.96805304;0.96801949;0.96352541;0.96217513;0.94684285,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003565_dinov2_base_adjacent_similarity.csv
sample_006583,0.96172227,20,0.98095429;0.97838885;0.96287817;0.94730705;0.93908298,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006583_dinov2_base_adjacent_similarity.csv
sample_007790,0.96172169,20,0.97883224;0.97239053;0.96797132;0.94915909;0.94025528,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007790_dinov2_base_adjacent_similarity.csv
sample_012361,0.96171640,20,0.98264539;0.96814281;0.95810598;0.95410299;0.94558483,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012361_dinov2_base_adjacent_similarity.csv
sample_008055,0.96171633,20,0.97063959;0.96980822;0.96406519;0.95680970;0.94725895,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008055_dinov2_base_adjacent_similarity.csv
sample_008548,0.96171539,20,0.98403871;0.96295202;0.96077830;0.95474190;0.94606602,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008548_dinov2_base_adjacent_similarity.csv
sample_013562,0.96170800,20,0.97753096;0.97395176;0.95664692;0.95642960;0.94398075,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013562_dinov2_base_adjacent_similarity.csv
sample_012401,0.96170690,20,0.97740614;0.96383446;0.96266317;0.95620352;0.94842720,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012401_dinov2_base_adjacent_similarity.csv
sample_010862,0.96170672,20,0.97942841;0.97009897;0.95542645;0.95233738;0.95124239,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010862_dinov2_base_adjacent_similarity.csv
sample_005748,0.96170209,20,0.98947448;0.97774565;0.96448207;0.95107079;0.92573744,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005748_dinov2_base_adjacent_similarity.csv
sample_010980,0.96170061,20,0.97137660;0.96936655;0.96496832;0.95227265;0.95051891,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010980_dinov2_base_adjacent_similarity.csv
sample_006312,0.96169964,20,0.97145361;0.96618921;0.96557236;0.95452482;0.95075822,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006312_dinov2_base_adjacent_similarity.csv
sample_011781,0.96169838,20,0.97194344;0.96438843;0.96199238;0.95556885;0.95459878,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011781_dinov2_base_adjacent_similarity.csv
sample_011616,0.96169718,20,0.97316027;0.96825355;0.96751755;0.95165038;0.94790417,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011616_dinov2_base_adjacent_similarity.csv
sample_006346,0.96169435,20,0.97415870;0.96413732;0.96392667;0.95330256;0.95294648,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006346_dinov2_base_adjacent_similarity.csv
sample_011835,0.96169215,20,0.96364057;0.96164727;0.96161723;0.96092749;0.96062821,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011835_dinov2_base_adjacent_similarity.csv
sample_008723,0.96169082,20,0.97531557;0.96714967;0.96321416;0.95283651;0.94993818,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_008723_dinov2_base_adjacent_similarity.csv
sample_012624,0.96167889,20,0.97116077;0.96875417;0.96314782;0.96069127;0.94464040,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012624_dinov2_base_adjacent_similarity.csv
sample_007919,0.96167771,20,0.97833610;0.96874344;0.96615070;0.95283842;0.94231987,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007919_dinov2_base_adjacent_similarity.csv
sample_007001,0.96167223,20,0.98553526;0.97224391;0.96439183;0.94445872;0.94173145,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007001_dinov2_base_adjacent_similarity.csv
sample_015278,0.96166682,20,0.98129195;0.96539664;0.96447480;0.95598996;0.94118077,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015278_dinov2_base_adjacent_similarity.csv
sample_007621,0.96166302,20,0.98830903;0.97172058;0.96498448;0.95503080;0.92827022,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007621_dinov2_base_adjacent_similarity.csv
sample_001530,0.96166264,20,0.98711699;0.98401880;0.95893431;0.94989848;0.92834461,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001530_dinov2_base_adjacent_similarity.csv
sample_004814,0.96166216,20,0.97818905;0.96865851;0.95937216;0.95388728;0.94820380,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004814_dinov2_base_adjacent_similarity.csv
sample_003640,0.96165822,20,0.98390299;0.96831429;0.96669376;0.94970095;0.93967909,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003640_dinov2_base_adjacent_similarity.csv
sample_003319,0.96165738,20,0.98644435;0.97399628;0.96826136;0.94547158;0.93411332,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003319_dinov2_base_adjacent_similarity.csv
sample_013248,0.96165386,20,0.96881300;0.96448755;0.96159828;0.95734406;0.95602643,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013248_dinov2_base_adjacent_similarity.csv
sample_012321,0.96164661,20,0.97915602;0.97035366;0.96259737;0.94945765;0.94666833,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012321_dinov2_base_adjacent_similarity.csv
sample_003685,0.96164504,20,0.98843807;0.98343611;0.94957012;0.94342166;0.94335926,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003685_dinov2_base_adjacent_similarity.csv
sample_002135,0.96164342,20,0.98895758;0.97906965;0.96410167;0.94226730;0.93382090,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_002135_dinov2_base_adjacent_similarity.csv
sample_014639,0.96164246,20,0.97180045;0.96160322;0.96151268;0.95675111;0.95654482,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014639_dinov2_base_adjacent_similarity.csv
sample_011858,0.96164006,20,0.97209370;0.96976322;0.96552157;0.95164502;0.94917679,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011858_dinov2_base_adjacent_similarity.csv
sample_016237,0.96163689,20,0.97279656;0.96714061;0.95932680;0.95452183;0.95439863,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_016237_dinov2_base_adjacent_similarity.csv
sample_016026,0.96162928,20,0.98188299;0.98010069;0.96349978;0.95302242;0.92964053,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_016026_dinov2_base_adjacent_similarity.csv
sample_013188,0.96162885,20,0.96840906;0.96738696;0.95857805;0.95746136;0.95630884,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013188_dinov2_base_adjacent_similarity.csv
sample_009166,0.96162822,20,0.98781848;0.96541643;0.96045995;0.95131183;0.94313443,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009166_dinov2_base_adjacent_similarity.csv
sample_005845,0.96162714,20,0.98961735;0.97718525;0.96279615;0.96257430;0.91596264,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005845_dinov2_base_adjacent_similarity.csv
sample_013735,0.96162688,20,0.96975315;0.96456468;0.96065438;0.95871228;0.95444989,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013735_dinov2_base_adjacent_similarity.csv
sample_015070,0.96162050,20,0.98272872;0.98014045;0.95547378;0.94957459;0.94018495,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015070_dinov2_base_adjacent_similarity.csv
sample_015876,0.96161288,20,0.96929425;0.96756345;0.96147949;0.95505500;0.95467222,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_015876_dinov2_base_adjacent_similarity.csv
sample_000693,0.96161099,20,0.98925263;0.98871350;0.96667308;0.94315797;0.92025775,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000693_dinov2_base_adjacent_similarity.csv
sample_014194,0.96160859,20,0.96792042;0.96559292;0.96090412;0.95699686;0.95662862,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_014194_dinov2_base_adjacent_similarity.csv
sample_007746,0.96160225,20,0.98584324;0.98058313;0.95800602;0.94484562;0.93873322,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007746_dinov2_base_adjacent_similarity.csv
sample_009170,0.96159729,20,0.97969586;0.96938550;0.96504521;0.96470249;0.92915738,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009170_dinov2_base_adjacent_similarity.csv
sample_007847,0.96158390,20,0.98885530;0.98194712;0.97985238;0.93648958;0.92077512,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007847_dinov2_base_adjacent_similarity.csv
sample_000852,0.96158018,20,0.98656398;0.98562986;0.98394060;0.93707478;0.91469169,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_000852_dinov2_base_adjacent_similarity.csv
sample_006388,0.96157614,20,0.97862744;0.96917939;0.96401840;0.96237499;0.93368047,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006388_dinov2_base_adjacent_similarity.csv
sample_006588,0.96157447,20,0.97230244;0.96537679;0.96056187;0.95489442;0.95473683,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006588_dinov2_base_adjacent_similarity.csv
sample_010699,0.96156986,20,0.96960169;0.96579421;0.96315163;0.95591491;0.95338684,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010699_dinov2_base_adjacent_similarity.csv
sample_012752,0.96156850,20,0.97693741;0.97055870;0.96022785;0.95996773;0.94015080,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012752_dinov2_base_adjacent_similarity.csv
sample_003287,0.96156377,20,0.97290874;0.96904063;0.95977765;0.95759761;0.94849420,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003287_dinov2_base_adjacent_similarity.csv
sample_011620,0.96155985,20,0.96875644;0.96709633;0.96203423;0.95644093;0.95347130,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_011620_dinov2_base_adjacent_similarity.csv
sample_007915,0.96155463,20,0.98070556;0.96223491;0.96107125;0.95717001;0.94659144,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007915_dinov2_base_adjacent_similarity.csv
sample_005936,0.96154025,20,0.98989975;0.97159040;0.95399839;0.94961727;0.94259542,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005936_dinov2_base_adjacent_similarity.csv
sample_004472,0.96153947,20,0.98003781;0.97448158;0.95990598;0.95091516;0.94235682,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_004472_dinov2_base_adjacent_similarity.csv
sample_012295,0.96152915,20,0.99171042;0.96549845;0.95309263;0.95123637;0.94610786,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012295_dinov2_base_adjacent_similarity.csv
sample_003272,0.96152644,20,0.98155499;0.96194494;0.95901906;0.95823443;0.94687879,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_003272_dinov2_base_adjacent_similarity.csv
sample_016145,0.96151252,20,0.97220898;0.96454906;0.96158791;0.96129721;0.94791943,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_016145_dinov2_base_adjacent_similarity.csv
sample_006935,0.96151111,20,0.97377503;0.96442521;0.96302593;0.95906675;0.94726264,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_006935_dinov2_base_adjacent_similarity.csv
sample_013570,0.96150877,20,0.98067009;0.97750789;0.96265161;0.95119900;0.93551528,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_013570_dinov2_base_adjacent_similarity.csv
sample_012274,0.96150354,20,0.98056185;0.96742427;0.96682823;0.94935155;0.94335181,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_012274_dinov2_base_adjacent_similarity.csv
sample_001008,0.96149780,20,0.99422681;0.98036599;0.96022910;0.94595838;0.92670870,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_001008_dinov2_base_adjacent_similarity.csv
sample_005219,0.96149702,20,0.97650456;0.96557176;0.96360660;0.95191991;0.94988227,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_005219_dinov2_base_adjacent_similarity.csv
sample_010881,0.96149371,20,0.96914160;0.96900034;0.96431768;0.95514774;0.94986117,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010881_dinov2_base_adjacent_similarity.csv
sample_009055,0.96149364,20,0.98743033;0.96996927;0.96996015;0.95409250;0.92601597,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_009055_dinov2_base_adjacent_similarity.csv
sample_007664,0.96149289,20,0.97291195;0.97166598;0.96160769;0.95423758;0.94704127,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_007664_dinov2_base_adjacent_similarity.csv
